Fecha,Departamento,Municipio,Barrio,Clase de sitio,Arma empleada,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR
20/02/17,CUNDINAMARCA,CHÍA,SANTA LUCIA,VIAS PUBLICAS,LLAVE MAESTRA,25175000,AUTOMOVIL,NO REPORTADO,LINEA STANDARD,2003,-
20/02/17,CUNDINAMARCA,GIRARDOT,VER.GUABINAL,VIAS PUBLICAS,ARMA DE FUEGO,25307000,CAMION,CHEVROLET,TURBO,-,ROJO - BLANCO
20/02/17,CUNDINAMARCA,SOACHA,JUAN PABLO I,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,25754000,AUTOMOVIL,RENAULT,R 18,1984,ROJO
20/02/17,NORTE DE SANTANDER,CÚCUTA (CT),URBANIZACION PRADOS CLUB,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,54001000,AUTOMOVIL,DAIHATSU,LINEA STANDARD,2004,GRIS
20/02/17,VALLE,ALCALÁ,VEREDA MARAVELEZ,FINCAS Y SIMILARES,ARMA DE FUEGO,76020000,AUTOMOVIL,CHEVROLET,AVEO,2013,GRIS
20/02/17,VALLE,CALI (CT),MUNICIPAL E8,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,AVEO EMOTION,2010,AZUL
20/02/17,VALLE,CALI (CT),CIUDADELA FLORALIA E6,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,RIO UB EX,2015,BLANCO
21/02/17,ANTIOQUIA,BELLO,SANTANA,FRENTE A RESIDENCIAS - VIA PUBLICA,SIN EMPLEO DE ARMAS,5088000,AUTOMOVIL,RENAULT,R 9,1992,ROJO
21/02/17,ANTIOQUIA,ENVIGADO,LAS FLORES,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,5266000,AUTOMOVIL,CHEVROLET,SPARK,2013,PLATA
21/02/17,ANTIOQUIA,ENVIGADO,CERVANTES,VIAS PUBLICAS,ARMA DE FUEGO,5266000,AUTOMOVIL,CHEVROLET,AVEO,2015,NEGRO GRAFITO
21/02/17,ANTIOQUIA,MEDELLÍN (CT),LA PILARICA C-7,VIAS PUBLICAS,LLAVE MAESTRA,5001000,AUTOMOVIL,RENAULT,R 9 GTX,1988,BLANCO
21/02/17,ATLÁNTICO,BARRANQUILLA (CT),SAN FELIPE,VIAS PUBLICAS,CONTUNDENTES,8001000,AUTOMOVIL,MAZDA,323 HS,1995,VERDE
21/02/17,ATLÁNTICO,BARRANQUILLA (CT),LAS TORRES,VIAS PUBLICAS,ARMA DE FUEGO,8001000,CAMION,CHEVROLET,NNR,2013,BLANCO
21/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),ALMACEN COLSUBSIDIO DE LA 26 E-13,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,11001000,AUTOMOVIL,NO REPORTADO,LINEA STANDARD,-,-
21/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARMENIA E-13,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,11001000,CAMIONETA,MAZDA,B 2000,1988,BLANCO
21/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),BRITALIA E-11,VIAS PUBLICAS,ARMA DE FUEGO,11001000,AUTOMOVIL,CHEVROLET,AVEO EMOTION,2011,PLATA
21/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),GALAN E-16,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMIONETA,HYUNDAI,TUCSON iX35 GL,2013,GRIS
21/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),BOCHICA E-16,VIAS PUBLICAS,ARMA DE FUEGO,11001000,CAMIONETA,TOYOTA,HILUX,2015,PLATA
21/02/17,CUNDINAMARCA,FUNZA,VER. EL CERRITO,VIAS PUBLICAS,LLAVE MAESTRA,25286000,AUTOMOVIL,CHEVROLET,SPRINT,1996,ROJO
21/02/17,GUAJIRA,RIOHACHA (CT),LA FLORESTA,VIAS PUBLICAS,ARMA DE FUEGO,44001000,TAXI,CHEVROLET,LINEA STANDARD,2016,AMARILLO
21/02/17,META,VILLAVICENCIO (CT),CASIBARE II,CONJUNTO RESIDENCIAL,CONTUNDENTES,50001000,CAMIONETA,CHEVROLET,LINEA STANDARD,2012,BLANCO
21/02/17,VALLE,CALI (CT),VILLACOLOMBIA E8,FRENTE A ALMACEN - VIA PUBLICA,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,PICANTO,2015,ROJO
22/02/17,ANTIOQUIA,BELLO,LA CABAÑA,VIAS PUBLICAS,ARMA DE FUEGO,5088000,CAMIONETA,TOYOTA,PRADO TX-L,2011,PLATA
22/02/17,ANTIOQUIA,MEDELLÍN (CT),BOSQUES DE SAN PABLO C-7,VIAS PUBLICAS,LLAVE MAESTRA,5001000,CAMIONETA,MAZDA,B 2200,1995,BLANCO
22/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),ABRAHAM LINCON E-8,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,11001000,VEHICULO-PANEL,RENAULT,BUGGY,1986,BLANCO
22/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),GALERIAS E-13,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMIONETA,TOYOTA,STANDAR,1992,BLANCO
22/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),BAVARIA E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,KIA,PICANTO LX,2013,GRIS
22/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),CANDELARIA III-IV E-19,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMION,CHEVROLET,NHR,2007,BLANCO
22/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),TINTALA E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,KIA,PICANTO LX,2014,BLANCO
22/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),FATIMA E-6,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,HYUNDAI,i 10 GL,2013,BEIGE
22/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),GALAN E-16,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,KIA,PICANTO LX,2017,PLATA
22/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),CARVAJAL E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMIONETA,KIA,NEW SPORTAGE LX,2007,PLATA
22/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),JORGE GAITAN CORTES E-16,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2012,BLANCO
22/02/17,CUNDINAMARCA,GRANADA,VER.CARRIZAL,VIAS PUBLICAS,ARMA DE FUEGO,25312000,TRACTO_CAMION,KENWORTH,T 460,2008,AMARILLO
22/02/17,CUNDINAMARCA,SOACHA,ALTOS DE SAN MATEO,VIAS PUBLICAS,LLAVE MAESTRA,25754000,CAMION,JMC,LINEA STANDARD,2009,BLANCO
22/02/17,CUNDINAMARCA,ZIPACÓN,VER.CARTAGENA,VIAS PUBLICAS,ARMA DE FUEGO,25898000,CAMIONETA,CHEVROLET,NHR,1998,BLANCO
22/02/17,META,VILLAVICENCIO (CT),VILLA CODEM,VIAS PUBLICAS,CONTUNDENTES,50001000,AUTOMOVIL,NISSAN,LINEA STANDARD,2012,GRIS
22/02/17,META,VILLAVICENCIO (CT),CAUDAL NORTE,FRENTE A EDIFICIO - VIA PUBLICA,CONTUNDENTES,50001000,AUTOMOVIL,HYUNDAI,GRAND I10,2014,GRIS
22/02/17,VALLE,CALI (CT),NUEVA GRANADA E19,PARQUEADERO,SIN EMPLEO DE ARMAS,76001000,AUTOMOVIL,JBC,JBC 1062,2010,BLANCO
22/02/17,VALLE,CALI (CT),LOS COMUNEROS II E13,PARQUEADERO,SIN EMPLEO DE ARMAS,76001000,CAMIONETA,FOTON,BJ2037Y3MDV,2015,BLANCO
22/02/17,VALLE,CALI (CT),PARCELACIONES PANCE E22,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,76001000,AUTOMOVIL,MAZDA,626 LX,1990,GRIS
23/02/17,ANTIOQUIA,ARMENIA,LA CUCHILLA,FINCAS Y SIMILARES,ARMA DE FUEGO,5059000,CAMIONETA,RENAULT,KOLEOS,2009,NEGRO
23/02/17,ANTIOQUIA,CALDAS,VDA. PRIMAVERA,CARRETERA,ARMA DE FUEGO,5129000,CAMION,CHEVROLET,NHR,2015,BLANCO
23/02/17,ANTIOQUIA,MEDELLÍN (CT),LOS PINOS C-12,VIAS PUBLICAS,LLAVE MAESTRA,5001000,CAMION,AUSTIN,LINEA STANDARD,2011,MARRON
23/02/17,ANTIOQUIA,MEDELLÍN (CT),MONTECLARO C-7,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,5001000,AUTOMOVIL,CHEVROLET,SPRINT,1995,GRIS
23/02/17,ANTIOQUIA,MEDELLÍN (CT),SANTA MARGARITA C-7,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,5001000,AUTOMOVIL,RENAULT,LINEA STANDARD,1987,HABANO
23/02/17,ANTIOQUIA,MEDELLÍN (CT),VDA. LAS PALMAS STA. E.,CASAS DE HABITACION,NO REPORTADO,5001000,AUTOMOVIL,MAZDA,3,2015,BLANCO
23/02/17,ANTIOQUIA,MEDELLÍN (CT),SAN JOAQUIN C-11,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,5001000,CAMPERO,TOYOTA,LAND CRUISER FZJ,1996,ROJO
23/02/17,ANTIOQUIA,MEDELLÍN (CT),LA LADERA C-8,VIAS PUBLICAS,ARMA DE FUEGO,5001000,CAMION,CHEVROLET,NKR,2013,BLANCO
23/02/17,ANTIOQUIA,MEDELLÍN (CT),SAN BERNARDO C-16,VIAS PUBLICAS,LLAVE MAESTRA,5001000,AUTOMOVIL,CHEVROLET,AVEO LS,2007,AZUL
23/02/17,ATLÁNTICO,BARRANQUILLA (CT),VILLA SAN PABLO,VIAS PUBLICAS,ARMA DE FUEGO,8001000,TAXI,HYUNDAI,I10GL,2015,AMARILLO
23/02/17,BOYACÁ,SANTA ROSA DE VITERBO,VDA. SALITRE,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,15693000,AUTOMOVIL,ARO,CARPATI,1978,AZUL
23/02/17,CAUCA,POPAYÁN (CT),CAMILO TORRES,VIAS PUBLICAS,LLAVE MAESTRA,19001000,CAMIONETA,CHEVROLET,LUV TFR,2015,AZUL
23/02/17,CAUCA,POPAYÁN (CT),VEREDA JULUMITO,VIAS PUBLICAS,ARMA DE FUEGO,19001000,CAMIONETA,MAZDA,B2200I,2011,BLANCO
23/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),CIUDAD KENNEDY CENTRAL E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK LOCAL,2010,ROJO
23/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),POLICARPA SALAVARRIETA E-15,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,HAFEI,ZHONGYI,2007,BLANCO
23/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),CANDELARIA LA NUEVA I SECTOR E-19,PARQUEADERO,SIN EMPLEO DE ARMAS,11001000,CAMIONETA,MITSUBISHI,LINEA STANDARD,2009,BLANCO
23/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),VILLA LUZ E-10,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,11001000,CAMION,CHEVROLET,FTR,2007,-
23/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),SUBA CENTRO E-11,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2011,AZUL
23/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),VILLAS DE GRANADA E-10,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK GT,2012,BLANCO
23/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),TECHO  E-8,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,11001000,AUTOMOVIL,HYUNDAI,i 10,2012,NEGRO
23/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),CANDELARIA LA NUEVA I SECTOR E-19,PARQUEADERO,SIN EMPLEO DE ARMAS,11001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2004,BLANCO
23/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),EL CENTENARIO E-18,VIAS PUBLICAS,ARMA DE FUEGO,11001000,AUTOMOVIL,RENAULT,LOGAN EXPRESSION,2013,GRIS
23/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),CHUCUA EL BURRO E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMIONETA,CHEVROLET,LUV TFR,1998,AZUL
23/02/17,META,VILLAVICENCIO (CT),BOSQUES DE ROSA BLANCA,VIAS PUBLICAS,LLAVE MAESTRA,50001000,AUTOMOVIL,HYUNDAI,GRAND I10,2013,NEGRO
23/02/17,NARIÑO,IPIALES,SAN FELIPE,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,52356000,AUTOMOVIL,CHEVROLET,VITARA,1998,AZUL
23/02/17,VALLE,CALI (CT),PASO DEL COMERCIO E6,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,PICANTO LX,2017,GRIS
23/02/17,VALLE,CALI (CT),CHIMINANGOS II E5,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,AVEO L,2008,BEIGE
23/02/17,VALLE,CALI (CT),LILI E17,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,76001000,AUTOMOVIL,MAZDA,ALLEGRO,1997,GRIS
23/02/17,VALLE,CALI (CT),SAN FERNANDO NUEVO E19,VIAS PUBLICAS,LLAVE MAESTRA,76001000,CAMIONETA,KIA,NEW SPORTAGE LX,2016,GRIS
23/02/17,VALLE,CALI (CT),CALDAS E18,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,PICANTO EX,2008,BLANCO
23/02/17,VALLE,EL CERRITO,VEREDA CAMPO ALEGRE,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,76248000,AUTOMOVIL,RENAULT,LOGAN,2007,NEGRO
24/02/17,ANTIOQUIA,MEDELLÍN (CT),BELEN C-16,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,5001000,CAMPERO,CHEVROLET,TROOPER,1993,GRIS
24/02/17,ANTIOQUIA,MEDELLÍN (CT),FLORIDA NUEVA C-11,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,5001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2008,ROJO
24/02/17,ARAUCA,TAME,VEREDA EL MORDISCO,VIAS PUBLICAS,ARMA DE FUEGO,81794000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2017,BLANCO
24/02/17,ATLÁNTICO,BARRANQUILLA (CT),LA UNION,VIAS PUBLICAS,CONTUNDENTES,8001000,CAMIONETA,TOYOTA,PRADO VXA,2001,GRIS
24/02/17,ATLÁNTICO,BARRANQUILLA (CT),LOS ANDES,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,8001000,CAMIONETA,TOYOTA,HILUX,1995,ROJO
24/02/17,ATLÁNTICO,MALAMBO,VEREDA EL CARMEN,VIAS PUBLICAS,ARMA DE FUEGO,8433000,BUS,CHEVROLET,NQR 729,2016,AMARILLO
24/02/17,ATLÁNTICO,MALAMBO,VEREDA EL CARMEN,VIAS PUBLICAS,ARMA DE FUEGO,8433000,BUSETA,CHEVROLET,NQR,2015,AMARILLO
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),ACACIAS NORTE E-1,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,11001000,AUTOMOVIL,VOLKSWAGEN,AMAROK,2010,VERDE
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),CANDELARIA LA NUEVA I SECTOR E-19,VIAS PUBLICAS,LLAVE MAESTRA,11001000,VEHICULO-PANEL,CHEVROLET,LINEA STANDARD,-,AZUL
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),CEDRO SALAZAR E-1,VIAS PUBLICAS,ARMA DE FUEGO,11001000,AUTOMOVIL,MAZDA,LINEA STANDARD,2014,NEGRO
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),PUERTO RICO E-18,PARQUEADERO,SIN EMPLEO DE ARMAS,11001000,CAMIONETA,FORD,RANGER,2015,-
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),ALAMOS SUR E-10,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,CAMION,CHEVROLET,NPR,2006,AZUL
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),TINTAL    E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2015,GRIS
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),ALAMOS SUR E-10,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,MAZDA,323 HB,1985,NEGRO
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),MOLINOS DE VIENTO E-10,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,CAMION,CHEVROLET,LUV TFR LWB,2006,AZUL
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),TECHO  E-8,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,HYUNDAI,i 10 GL,2014,PLATA
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),OLAYA E-18,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,CHEVETTE,1987,AZUL
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),SAN CRISTOBAL E-1,LOCAL COMERCIAL,ARMA DE FUEGO,11001000,CAMPERO,TOYOTA,LAND CRUISER,1998,VERDE
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),LA IGUALDAD E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2016,GRIS
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),MODELIA E-9,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,AVEO,2011,PLATA
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),CARVAJAL E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMION,CHEVROLET,NPR,2009,ROJO
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),TINTAL    E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SWIFT,1999,AZUL
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),CHAPINERO CENTRAL E-2,VIAS PUBLICAS,ARMA DE FUEGO,11001000,AUTOMOVIL,RENAULT,LOGAN FAMILIER,2013,GRIS
24/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),RESTREPO E-15,PARQUEADERO,SIN EMPLEO DE ARMAS,11001000,CAMIONETA,CHEVROLET,N200,2011,BLANCO
24/02/17,CUNDINAMARCA,FACATATIVÁ,VER. LOS MANZANOS,VIAS PUBLICAS,ARMA DE FUEGO,25269000,CAMION,HYUNDAI,SIN LINEA,2014,BLANCO
24/02/17,CUNDINAMARCA,SOACHA,RICAURTE,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,25754000,CAMIONETA,JAC,LINEA STANDARD,2012,BLANCO
24/02/17,CUNDINAMARCA,ZIPAQUIRÁ,BOLIVAR 83,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,25899000,CAMIONETA,CHEVROLET,LUV D MAX,2011,BLANCO
24/02/17,GUAJIRA,BARRANCAS,CORREGIMIENTO DE PAPAYAL,TRAMO DE VIA,ARMA DE FUEGO,44078000,CAMIONETA,MAZDA,BT 50,2008,ROJO
24/02/17,VALLE,ANDALUCÍA,CORREGIMIENTO ZABALETAS,FINCAS Y SIMILARES,ARMA DE FUEGO,76036000,CAMIONETA,RENAULT,DUSTER,2016,ROJO
24/02/17,VALLE,CALI (CT),CIUDADELA PASOANCHO E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,CAMIONETA,KIA,NEW SPORTAGE LX,2016,BLANCO
24/02/17,VALLE,CALI (CT),SAN NICOLAS E3,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,76001000,MOTOCICLETA,CHEVROLET,CORSA,2004,PLATEADO
24/02/17,VALLE,CALI (CT),SANTA ANITA E17,VIAS PUBLICAS,ARMA DE FUEGO,76001000,AUTOMOVIL,NO REPORTADO,LINEA STANDARD,2016,-
24/02/17,VALLE,CALI (CT),CHIPICHAPE E2,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,AVEO,2007,PLATA
24/02/17,VALLE,CALI (CT),CIUDAD CORDOBA E15,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,MAZDA,323,1994,ROJO
24/02/17,VALLE,CALI (CT),LAS GRANJAS E10,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,MAZDA,323,1996,ESTRATO DE PERLA
24/02/17,VALLE,CANDELARIA,CGTO SAN JOAQUIN (23-S-4-1),CASAS DE HABITACION,ARMA DE FUEGO,76130000,CAMIONETA,KIA,NEW SPORTAGE LX,2016,BLANCO
24/02/17,VALLE,PALMIRA,COLOMBIA,VIAS PUBLICAS,LLAVE MAESTRA,76520000,AUTOMOVIL,RENAULT,R 9 GTS,1987,VERDE
25/02/17,ANTIOQUIA,COPACABANA,LA MISERICORDIA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,5212000,AUTOMOVIL,CHEVROLET,SPRINT,1988,BLANCO
25/02/17,ANTIOQUIA,GIRARDOTA,AURELIO MEJIA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,5308000,CAMIONETA,MAZDA,B 2600,1993,BLANCO
25/02/17,ANTIOQUIA,MEDELLÍN (CT),SANTA FE C-15,VIAS PUBLICAS,ARMA DE FUEGO,5001000,AUTOMOVIL,RENAULT,SIN LINEA,2011,GRIS
25/02/17,ATLÁNTICO,BARRANQUILLA (CT),VILLA SAN PABLO,TROCHA,CONTUNDENTES,8001000,CAMIONETA,CHEVROLET,LUV,1987,AZUL
25/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),QUIROGA IHS ETAPA E-18,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,11001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2015,GRIS
25/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),VILLAS DE GRANADA E-10,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2016,NEGRO
25/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),EL PALMAR E-7,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,MAZDA,626 L,1990,BLANCO
25/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),CASTILLA LA NUEVA E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2016,ROJO
25/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),NICOLAS DE FEDERMAN E-13,BAHIA,LLAVE MAESTRA,11001000,CAMIONETA,CHEVROLET,LUV D MAX,2008,PLATA
25/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),EL CARMELO E-8,PARQUEADERO,SIN EMPLEO DE ARMAS,11001000,AUTOMOVIL,KIA,PICANTO,2016,GRIS
25/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),VILLAS DE GRANADA E-10,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,KIA,PICANTO EX,2010,PLATA
25/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),SALITRE PLAZA E-9,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,RENAULT,R 9 PERSONNALITE,1997,ROJO
25/02/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),LAS ORQUÍDEAS E-1,VIAS PUBLICAS,ARMA DE FUEGO,11001000,AUTOMOVIL,CHEVROLET,SPARK,2009,NEGRO
25/02/17,CUNDINAMARCA,FUSAGASUGÁ,INSP.CHINAUTA,CARRETERA,ARMA DE FUEGO,25290000,AUTOMOVIL,CHEVROLET,NHR,2010,AZUL
25/02/17,CUNDINAMARCA,SIBATÉ,VER. SAN EUGENIO,FINCAS Y SIMILARES,ARMA DE FUEGO,25740000,CAMIONETA,HINO,DUTRO MAX,2017,ROJO - BLANCO
25/02/17,NARIÑO,PASTO (CT),VENECIA,VIAS PUBLICAS,LLAVE MAESTRA,52001000,AUTOMOVIL,KIA,LINEA STANDARD,2017,ROJO
25/02/17,RISARALDA,MARSELLA,VEREDA SAN JOSE,FINCAS Y SIMILARES,ARMA DE FUEGO,66440000,CAMIONETA,NISSAN,ALMERA,2013,BLANCO
25/02/17,VALLE,CALI (CT),LILI E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,CAMIONETA,FORD,F 250,2007,PLATA
25/02/17,VALLE,CALI (CT),CIUDAD DE LOS ALAMOS E2,VIAS PUBLICAS,LLAVE MAESTRA,76001000,CAMIONETA,CHEVROLET,LUV TFR,1994,ROJO
25/02/17,VALLE,CALI (CT),SAN ANTONIO E3,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,PICANTO EX,2010,GRIS
25/02/17,VALLE,CALI (CT),LOS ROBLES E13,PARQUEADERO,LLAVE MAESTRA,76001000,CAMION,JAC,HFC1063K,2011,BLANCO
25/02/17,VALLE,CALI (CT),CALIMIO DESEPAZ E21,PARQUEADERO,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SPRINT,2001,VERDE
25/02/17,VALLE,CALI (CT),LILI E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,HYUNDAI,I10GL,2012,PLATEADO
25/02/17,VALLE,CALI (CT),PARCELACIONES PANCE E22,VIAS PUBLICAS,LLAVE MAESTRA,76001000,CAMIONETA,KIA,NEW SPORTAGE LX,2017,BLANCO
26/02/17,ANTIOQUIA,DON MATÍAS,ARENALES,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,5237000,CAMIONETA,CHEVROLET,DIMAX,2014,BLANCO
26/02/17,ANTIOQUIA,LA ESTRELLA,LA CHINCA,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA BLANCA / CORTOPUNZANTE,5380000,TAXI,HYUNDAI,ATOS PRIME,2010,AMARILLO
26/02/17,ANTIOQUIA,MEDELLÍN (CT),MANZANARES C-15,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,5001000,AUTOMOVIL,MAZDA,MAZDA2,2016,BLANCO
26/02/17,ATLÁNTICO,BARRANQUILLA (CT),SANTO DOMINGO DE GUZMAN,VIAS PUBLICAS,CONTUNDENTES,8001000,CAMIONETA,MAZDA,B220PI,1996,BLANCO
26/02/17,ATLÁNTICO,BARRANQUILLA (CT),SAN ISIDRO,VIAS PUBLICAS,CONTUNDENTES,8001000,AUTOMOVIL,MAZDA,323,1994,GRIS
